,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price
32,Lenovo Ideapad S145 Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IKB Laptop,COMFUGF8YY4HYBUM,4,1,0,0,https://www.flipkart.com/lenovo-ideapad-s145-core-i3-7th-gen-4-gb-1-tb-hdd-windows-10-home-s145-15ikb-laptop/p/itm86ca16c42c20f?pid=COMFUGF8YY4HYBUM&lid=LSTCOMFUGF8YY4HYBUMIZFNF8&marketplace=FLIPKART&srno=b_2_33&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFUGF8YY4HYBUM.SEARCH&ssid=ht6bhulayo0000001602707741089,"29,990"
33,Asus VivoBook 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK581T Thin and Li...,COMFSKF9YYUGSHAS,8,0,512,0,https://www.flipkart.com/asus-vivobook-14-ryzen-5-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-m413ia-ek581t-thin-light-laptop/p/itm5406815a95d31?pid=COMFSKF9YYUGSHAS&lid=LSTCOMFSKF9YYUGSHASOXHDYZ&marketplace=FLIPKART&srno=b_2_34&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFSKF9YYUGSHAS.SEARCH&ssid=ht6bhulayo0000001602707741089,"50,991"
34,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-dr1000tx Thin a...,COMFN98UZHD72H32,8,1,256,2,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-15s-dr1000tx-thin-light-laptop/p/itm6b7ac7455bee0?pid=COMFN98UZHD72H32&lid=LSTCOMFN98UZHD72H32LPXLOR&marketplace=FLIPKART&srno=b_2_35&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFN98UZHD72H32.SEARCH&ssid=ht6bhulayo0000001602707741089,"65,990"
35,HP 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Laptop,COMFVD2WVZWBNKZA,8,0,512,0,https://www.flipkart.com/hp-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itm0b2aab6f42997?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZABYRW7T&marketplace=FLIPKART&srno=b_2_36&otracker=browse&fm=organic&iid=en_c2OdPXzK1zNaafmnzSSa2pWKZH74%2BGCPS0Bt2%2FE1LuVYl8IW6F4%2BXISU3ZzuBgBR6UyHkjjW%2BGI9fbS4%2FwRBEA%3D%3D&ssid=ht6bhulayo0000001602707741089,"52,990"
36,Dell Inspiron 3000 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 3593 La...,COMFRFWTRERPYDSS,8,1,256,2,https://www.flipkart.com/dell-inspiron-3000-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-3593-laptop/p/itm5a4772e41f57b?pid=COMFRFWTRERPYDSS&lid=LSTCOMFRFWTRERPYDSS9AE964&marketplace=FLIPKART&srno=b_2_37&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFRFWTRERPYDSS.SEARCH&ssid=ht6bhulayo0000001602707741089,"62,979"
37,HP Pavilion x360 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 14-dh0112T...,COMFSFNVSGVZZFCF,8,1,256,2,https://www.flipkart.com/hp-pavilion-x360-core-i7-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-14-dh0112tx-2-1-laptop/p/itm3bc4572fcd0fe?pid=COMFSFNVSGVZZFCF&lid=LSTCOMFSFNVSGVZZFCFE7OY2G&marketplace=FLIPKART&srno=b_2_38&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFSFNVSGVZZFCF.SEARCH&ssid=ht6bhulayo0000001602707741089,"79,990"
38,Asus TUF Gaming A17 Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics...,COMFRZFDZUAGQZQN,16,1,256,6,https://www.flipkart.com/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-120-hz-fa706iu-h7220t-laptop/p/itm3b0aa886b9d97?pid=COMFRZFDZUAGQZQN&lid=LSTCOMFRZFDZUAGQZQN7JSYH3&marketplace=FLIPKART&srno=b_2_39&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFRZFDZUAGQZQN.SEARCH&ssid=ht6bhulayo0000001602707741089,"91,990"
39,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_2_40&otracker=browse&fm=organic&iid=en_c2OdPXzK1zNaafmnzSSa2pWKZH74%2BGCPS0Bt2%2FE1LuWcKla7u9YcLlm0DkdVhU%2FFiZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=ht6bhulayo0000001602707741089,"55,990"
40,Lenovo ThinkPad E14 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) E14 Thin and Light Laptop,COMFUGF8XHQ9ZCXE,4,0,256,0,https://www.flipkart.com/lenovo-thinkpad-e14-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itm437fca51205f4?pid=COMFUGF8XHQ9ZCXE&lid=LSTCOMFUGF8XHQ9ZCXEGNBERF&marketplace=FLIPKART&srno=b_2_41&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFUGF8XHQ9ZCXE.SEARCH&ssid=ht6bhulayo0000001602707741089,"41,990"
41,HP 15q Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15q-ds0058TU Thin and Light Laptop,COMFQYHMGHVZDZAZ,4,1,0,0,https://www.flipkart.com/hp-15q-core-i3-8th-gen-4-gb-1-tb-hdd-windows-10-home-15q-ds0058tu-thin-light-laptop/p/itm47d80f02f6923?pid=COMFQYHMGHVZDZAZ&lid=LSTCOMFQYHMGHVZDZAZEYVJTL&marketplace=FLIPKART&srno=b_2_42&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFQYHMGHVZDZAZ.SEARCH&ssid=ht6bhulayo0000001602707741089,"33,490"
42,Apple MacBook Air Core i3 10th Gen - (8 GB/256 GB SSD/Mac OS Catalina) MWTL2HN/A,COMFRHF4QMAJSH7F,8,0,256,0,https://www.flipkart.com/apple-macbook-air-core-i3-10th-gen-8-gb-256-gb-ssd-mac-os-catalina-mwtl2hn-a/p/itm516881161712d?pid=COMFRHF4QMAJSH7F&lid=LSTCOMFRHF4QMAJSH7FAICMA5&marketplace=FLIPKART&srno=b_2_43&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFRHF4QMAJSH7F.SEARCH&ssid=ht6bhulayo0000001602707741089,"92,990"
43,Dell Vostro Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light L...,COMFTZ8FD2UNBYFM,8,1,256,0,https://www.flipkart.com/dell-vostro-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3491-thin-light-laptop/p/itm721e6f9620f92?pid=COMFTZ8FD2UNBYFM&lid=LSTCOMFTZ8FD2UNBYFMC9F7C4&marketplace=FLIPKART&srno=b_2_44&otracker=browse&fm=organic&iid=en_c2OdPXzK1zNaafmnzSSa2pWKZH74%2BGCPS0Bt2%2FE1LuUqSajrurPcSTKiL9vCz%2FAQmnZzyK9h1YLNIsZ%2BcEbvDQ%3D%3D&ssid=ht6bhulayo0000001602707741089,"53,490"
44,Apple MacBook Pro with Touch Bar Core i5 8th Gen - (8 GB/256 GB SSD/Mac OS Catalina) MXK32HN/A,COMFRZ3N6CHF4GGF,8,0,256,0,https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-8th-gen-8-gb-256-gb-ssd-mac-os-catalina-mxk32hn-a/p/itm6c8770fa3101e?pid=COMFRZ3N6CHF4GGF&lid=LSTCOMFRZ3N6CHF4GGFULMOPF&marketplace=FLIPKART&srno=b_2_45&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFRZ3N6CHF4GGF.SEARCH&ssid=ht6bhulayo0000001602707741089,"1,22,990"
45,Asus ROG Strix G15 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,COMFT8GXH89GATFZ,16,0,1,4,https://www.flipkart.com/asus-rog-strix-g15-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-g512li-hn085t-gaming-laptop/p/itma045e09e44af6?pid=COMFT8GXH89GATFZ&lid=LSTCOMFT8GXH89GATFZTV0PA5&marketplace=FLIPKART&srno=b_2_46&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFT8GXH89GATFZ.SEARCH&ssid=ht6bhulayo0000001602707741089,"96,990"
46,Lenovo Ideapad S145 APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/Windows 10 Home) S145-15AST Thin and Lig...,COMFMHWEKBP4TBGJ,4,1,0,0,https://www.flipkart.com/lenovo-ideapad-s145-apu-dual-core-a6-a6-9225-4-gb-1-tb-hdd-windows-10-home-s145-15ast-thin-light-laptop/p/itmb227f905056eb?pid=COMFMHWEKBP4TBGJ&lid=LSTCOMFMHWEKBP4TBGJBO0FCL&marketplace=FLIPKART&srno=b_2_47&otracker=browse&fm=organic&iid=f010e61f-1d51-4421-89a6-6c6eb15d0c64.COMFMHWEKBP4TBGJ.SEARCH&ssid=ht6bhulayo0000001602707741089,"21,990"
47,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK...,COMFQV98ZWHDFGZ7,8,1,256,2,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-x412fj-ek513t-thin-light-laptop/p/itmc732a713de7e6?pid=COMFQV98ZWHDFGZ7&lid=LSTCOMFQV98ZWHDFGZ7O1IMVP&marketplace=FLIPKART&srno=b_2_48&otracker=browse&fm=organic&iid=en_c2OdPXzK1zNaafmnzSSa2pWKZH74%2BGCPS0Bt2%2FE1LuWRObrVLy6jIdRng8SvZ8jan8e4mya0yZyGDG7iMMf3eQ%3D%3D&ssid=ht6bhulayo0000001602707741089,"59,990"
48,HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gef...,COMFSFNVHASSGMGQ,8,0,512,4,https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-quad-core-3550h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ec0104ax-laptop/p/itmd913c0c99513d?pid=COMFSFNVHASSGMGQ&lid=LSTCOMFSFNVHASSGMGQEL7TAX&marketplace=FLIPKART&srno=b_3_49&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFSFNVHASSGMGQ.SEARCH&ssid=0jp0wi4fog0000001602707742237,"59,990"
49,HP 14s Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s-dr1006TU Thin and Light Laptop,COMFSFNVZKPYHVRY,8,0,512,0,https://www.flipkart.com/hp-14s-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dr1006tu-thin-light-laptop/p/itmf2c99118225be?pid=COMFSFNVZKPYHVRY&lid=LSTCOMFSFNVZKPYHVRYCAFF2O&marketplace=FLIPKART&srno=b_3_50&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFSFNVZKPYHVRY.SEARCH&ssid=0jp0wi4fog0000001602707742237,"72,990"
50,Lenovo Ideapad S540 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) S540-1...,COMFNXKSFGSDEUBP,8,1,256,2,https://www.flipkart.com/lenovo-ideapad-s540-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-s540-15iml-thin-light-laptop/p/itm92bf12d980f72?pid=COMFNXKSFGSDEUBP&lid=LSTCOMFNXKSFGSDEUBPKEHZC6&marketplace=FLIPKART&srno=b_3_51&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFNXKSFGSDEUBP.SEARCH&ssid=0jp0wi4fog0000001602707742237,"65,990"
51,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28EBGAMXZH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZHLEHTWD&marketplace=FLIPKART&srno=b_3_52&otracker=browse&fm=organic&iid=en_ljOlhtc4zjEOJ7v4H03kQkcwr0DQ5e2YsFGIdZnw3N%2F1ZmkwzV3Quth%2FLV0DWonmUnSaD%2B7lVg36KZBHwT8LNw%3D%3D&ssid=0jp0wi4fog0000001602707742237,"58,990"
52,Apple MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/512 GB SSD/Mac OS Catalina) MWP42HN/A,COMFRZ3NNGDFBKAV,16,0,512,0,https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-512-gb-ssd-mac-os-catalina-mwp42hn-a/p/itmf7b9c210079e0?pid=COMFRZ3NNGDFBKAV&lid=LSTCOMFRZ3NNGDFBKAVGTM88F&marketplace=FLIPKART&srno=b_3_53&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFRZ3NNGDFBKAV.SEARCH&ssid=0jp0wi4fog0000001602707742237,"1,74,900"
53,HP 14s Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- DR1009TU Thin and Light Laptop,COMFUJ87USAYEBKE,8,0,512,0,https://www.flipkart.com/hp-14s-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dr1009tu-thin-light-laptop/p/itm04311467f1688?pid=COMFUJ87USAYEBKE&lid=LSTCOMFUJ87USAYEBKEYKLIZD&marketplace=FLIPKART&srno=b_3_54&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFUJ87USAYEBKE.SEARCH&ssid=0jp0wi4fog0000001602707742237,"54,990"
54,Avita Liber Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS13A2IN211P Thin and Light Laptop,COMFQGZEGZ7CSXRV,8,0,256,0,https://www.flipkart.com/avita-liber-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns13a2in211p-thin-light-laptop/p/itm7877ab0290113?pid=COMFQGZEGZ7CSXRV&lid=LSTCOMFQGZEGZ7CSXRVDYE2EE&marketplace=FLIPKART&srno=b_3_55&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFQGZEGZ7CSXRV.SEARCH&ssid=0jp0wi4fog0000001602707742237,"39,990"
55,Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,COMFG9YREHZ9VBKH,8,1,256,4,https://www.flipkart.com/asus-rog-strix-g-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-g531gt-bq024t-gaming-laptop/p/itmfg9yrrazqt7dk?pid=COMFG9YREHZ9VBKH&lid=LSTCOMFG9YREHZ9VBKH8WVPW9&marketplace=FLIPKART&srno=b_3_56&otracker=browse&fm=organic&iid=en_ljOlhtc4zjEOJ7v4H03kQkcwr0DQ5e2YsFGIdZnw3N%2BwNaseAQ%2FrcDh%2FjRgDL8Pj%2FVaL4S%2FEcyMmjzVejyfrjQ%3D%3D&ssid=0jp0wi4fog0000001602707742237,"74,990"
56,Asus ROG Strix G15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFTYWYMVH2FRFF,8,0,1,4,https://www.flipkart.com/asus-rog-strix-g15-core-i5-10th-gen-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-144-hz-g512li-hn059t-gaming-laptop/p/itm1b324e8466717?pid=COMFTYWYMVH2FRFF&lid=LSTCOMFTYWYMVH2FRFFENCX75&marketplace=FLIPKART&srno=b_3_57&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFTYWYMVH2FRFF.SEARCH&ssid=0jp0wi4fog0000001602707742237,"84,990"
57,Acer Aspire 7 Ryzen 7 Quad Core 3750H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce ...,COMFR6AAHMJGE6ZK,8,0,512,4,https://www.flipkart.com/acer-aspire-7-ryzen-quad-core-3750h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-a715-41g-r9ae-gaming-laptop/p/itm266a73dee84f6?pid=COMFR6AAHMJGE6ZK&lid=LSTCOMFR6AAHMJGE6ZKWXXSEY&marketplace=FLIPKART&srno=b_3_58&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFR6AAHMJGE6ZK.SEARCH&ssid=0jp0wi4fog0000001602707742237,"59,990"
58,HP 15s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15s-du2009tu Thin and Light Laptop,COMFTPHUNNRTWUGP,4,1,0,0,https://www.flipkart.com/hp-15s-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-15s-du2009tu-thin-light-laptop/p/itmc01688bf94942?pid=COMFTPHUNNRTWUGP&lid=LSTCOMFTPHUNNRTWUGPF6BBHX&marketplace=FLIPKART&srno=b_3_59&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFTPHUNNRTWUGP.SEARCH&ssid=0jp0wi4fog0000001602707742237,"41,990"
59,HP 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Laptop,COMFVD2WVZWBNKZA,8,0,512,0,https://www.flipkart.com/hp-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itm0b2aab6f42997?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZABYRW7T&marketplace=FLIPKART&srno=b_3_60&otracker=browse&fm=organic&iid=en_ljOlhtc4zjEOJ7v4H03kQkcwr0DQ5e2YsFGIdZnw3N91g887IO4GqMQ%2BJQMuYDro6UyHkjjW%2BGI9fbS4%2FwRBEA%3D%3D&ssid=0jp0wi4fog0000001602707742237,"52,990"
60,Acer One 14 Pentium Dual Core - (4 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop,COMFTC5JFCGEARUR,4,1,0,0,https://www.flipkart.com/acer-one-14-pentium-dual-core-4-gb-1-tb-hdd-windows-10-home-z2-485-thin-light-laptop/p/itm6113d2899da66?pid=COMFTC5JFCGEARUR&lid=LSTCOMFTC5JFCGEARURZXKE1N&marketplace=FLIPKART&srno=b_3_61&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFTC5JFCGEARUR.SEARCH&ssid=0jp0wi4fog0000001602707742237,"27,420"
61,Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 81VV ideapad S340 -1...,COMFNXKSZGKCJHFY,8,1,256,0,https://www.flipkart.com/lenovo-ideapad-s340-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-81vv-14iil-u-thin-light-laptop/p/itm95347f941121d?pid=COMFNXKSZGKCJHFY&lid=LSTCOMFNXKSZGKCJHFYEEFCZX&marketplace=FLIPKART&srno=b_3_62&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFNXKSZGKCJHFY.SEARCH&ssid=0jp0wi4fog0000001602707742237,"58,990"
62,Apple MacBook Air Core i3 10th Gen - (8 GB/256 GB SSD/Mac OS Catalina) MWTJ2HN/A,COMFQXEGSN6JPPTE,8,0,256,0,https://www.flipkart.com/apple-macbook-air-core-i3-10th-gen-8-gb-256-gb-ssd-mac-os-catalina-mwtj2hn-a/p/itm7955c0249a9b5?pid=COMFQXEGSN6JPPTE&lid=LSTCOMFQXEGSN6JPPTE77VFFX&marketplace=FLIPKART&srno=b_3_63&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFQXEGSN6JPPTE.SEARCH&ssid=0jp0wi4fog0000001602707742237,"92,990"
63,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_3_64&otracker=browse&fm=organic&iid=en_ljOlhtc4zjEOJ7v4H03kQkcwr0DQ5e2YsFGIdZnw3N%2FjONPyK6HB7KyWnK5C%2FmmXiZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=0jp0wi4fog0000001602707742237,"55,990"
64,Dell G3 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,COMFVDHW65SRUQD6,16,1,256,4,https://www.flipkart.com/dell-g3-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-3500-gaming-laptop/p/itm2f97d9ce34e03?pid=COMFVDHW65SRUQD6&lid=LSTCOMFVDHW65SRUQD6O7GLDT&marketplace=FLIPKART&srno=b_3_65&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFVDHW65SRUQD6.SEARCH&ssid=0jp0wi4fog0000001602707742237,"91,990"
65,LG Gram 15 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 15Z90N Laptop,COMFVSRGMR6GZDXV,8,0,256,0,https://www.flipkart.com/lg-gram-15-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-15z90n-laptop/p/itmb4c8a51c913de?pid=COMFVSRGMR6GZDXV&lid=LSTCOMFVSRGMR6GZDXVPHS4KV&marketplace=FLIPKART&srno=b_3_66&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFVSRGMR6GZDXV.SEARCH&ssid=0jp0wi4fog0000001602707742237,"77,490"
66,Apple MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH22HN/A,COMFQXEGHHYTD5M6,8,0,512,0,https://www.flipkart.com/apple-macbook-air-core-i5-10th-gen-8-gb-512-gb-ssd-mac-os-catalina-mvh22hn-a/p/itm20292200fb5b3?pid=COMFQXEGHHYTD5M6&lid=LSTCOMFQXEGHHYTD5M6QNHDDR&marketplace=FLIPKART&srno=b_3_67&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFQXEGHHYTD5M6.SEARCH&ssid=0jp0wi4fog0000001602707742237,"1,22,990"
67,Dell Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light L...,COMFTZ8FF5CCRJTC,4,1,256,0,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3491-thin-light-laptop/p/itmc535725c8e7af?pid=COMFTZ8FF5CCRJTC&lid=LSTCOMFTZ8FF5CCRJTC7JTSRI&marketplace=FLIPKART&srno=b_3_68&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFTZ8FF5CCRJTC.SEARCH&ssid=0jp0wi4fog0000001602707742237,"39,990"
68,HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw0204TU 2 in 1 Laptop,COMFMHWEYMWHZJSW,8,0,512,0,https://www.flipkart.com/hp-spectre-x360-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-13-aw0204tu-2-1-laptop/p/itm147fea2a9c07b?pid=COMFMHWEYMWHZJSW&lid=LSTCOMFMHWEYMWHZJSWGXWRDV&marketplace=FLIPKART&srno=b_3_69&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFMHWEYMWHZJSW.SEARCH&ssid=0jp0wi4fog0000001602707742237,"1,02,990"
69,Dell Vostro Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light L...,COMFTZ8FD2UNBYFM,8,1,256,0,https://www.flipkart.com/dell-vostro-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3491-thin-light-laptop/p/itm721e6f9620f92?pid=COMFTZ8FD2UNBYFM&lid=LSTCOMFTZ8FD2UNBYFMC9F7C4&marketplace=FLIPKART&srno=b_3_70&otracker=browse&fm=organic&iid=en_ljOlhtc4zjEOJ7v4H03kQkcwr0DQ5e2YsFGIdZnw3N91HMvmW%2FvZoAr2urk1HtlImnZzyK9h1YLNIsZ%2BcEbvDQ%3D%3D&ssid=0jp0wi4fog0000001602707742237,"53,490"
70,HP Chromebook x360 Core i3 10th Gen - (4 GB/64 GB EMMC Storage/Chrome OS) 14c-ca0004TU Chromebook,COMFVDHWYFGSTGJ5,4,64,0,0,https://www.flipkart.com/hp-chromebook-x360-core-i3-10th-gen-4-gb-64-gb-emmc-storage-chrome-os-14c-ca0004tu/p/itm19b528c0e27d7?pid=COMFVDHWYFGSTGJ5&lid=LSTCOMFVDHWYFGSTGJ59NUXKG&marketplace=FLIPKART&srno=b_3_71&otracker=browse&fm=organic&iid=17dcdcea-ed3c-401a-8b1d-3ba91867e5ad.COMFVDHWYFGSTGJ5.SEARCH&ssid=0jp0wi4fog0000001602707742237,"46,396"
